hub_id,in_degree,out_degree,betweenness_centrality,clustering_coefficient,pagerank,total_hub_trips,total_sla_breach_trips,breach_rate_%,risk_tier
IND680307AAA,2,2,0.0004003020976737118,0.3333333333333333,0.00022412632918316207,10.0,6.0,60.0,Low Risk
IND626117AAA,2,2,1.1340002766960675e-05,0.0,0.0017552846903679572,7.0,6.0,85.7,Low Risk
IND174021AAA,0,2,0.0,0.0,0.00012114567835132603,8.0,6.0,75.0,Low Risk
IND177001AAA,0,1,0.0,0.0,0.00012114567835132603,6.0,6.0,100.0,Low Risk
IND175015AAA,2,2,0.0007998481951629596,0.0,0.00031167483198985826,8.0,6.0,75.0,Low Risk
IND713303AAA,1,1,0.00040105809785817586,0.0,0.00024150431268005765,6.0,6.0,100.0,Low Risk
IND743235AAA,1,1,0.00040105809785817586,1.0,0.00030295624825366074,6.0,6.0,100.0,Low Risk
IND176201AAA,1,1,0.0,1.0,0.0005376582894619619,6.0,6.0,100.0,Low Risk
IND721253AAC,3,3,0.00040105809785817586,1.0,0.0005078163736275191,8.0,6.0,75.0,Low Risk
IND731237AAB,4,2,0.0016019643908793113,0.0,0.000970917730584209,10.0,6.0,60.0,Low Risk
IND722151AAA,1,1,0.0,1.0,0.0001379408193608882,6.0,6.0,100.0,Low Risk
IND487551AAA,2,1,0.006702319635365991,0.0,0.0006190949183269388,6.0,6.0,100.0,Low Risk
IND480661AAA,3,2,0.0008000371952090755,0.6666666666666666,0.0006785966180445755,8.0,6.0,75.0,Low Risk
IND533201AAA,4,3,0.0003993570974431318,0.6666666666666666,0.0012497325999903614,11.0,6.0,54.5,Low Risk
IND335703AAA,2,2,0.001598184389956991,0.0,0.0007931169473332737,8.0,6.0,75.0,Low Risk
IND504293AAA,2,2,0.00019939504865239185,0.8333333333333334,0.0003762179598294444,8.0,6.0,75.0,Low Risk
IND361305AAC,1,2,1.1340002766960673e-06,0.3333333333333333,0.00022412632918316207,7.0,6.0,85.7,Low Risk
IND518124AAA,2,2,0.00039916809739701573,0.6666666666666666,0.00041403112364796495,7.0,6.0,85.7,Low Risk
IND518401AAA,2,2,0.0008017381956241196,0.0,0.0003619969685413667,9.0,6.0,66.7,Low Risk
IND303702AAB,1,2,0.0029886577292324856,0.6666666666666666,0.0003672314749948965,10.0,6.0,60.0,Low Risk
IND364004AAB,1,1,0.0012054422941279196,0.0,0.00023412157796235528,6.0,6.0,100.0,Low Risk
IND124103AAA,1,1,0.0,1.0,0.00023685315033657465,6.0,6.0,100.0,Low Risk
IND441614AAA,0,1,0.0,0.0,0.00012114567835132603,6.0,6.0,100.0,Low Risk
IND140406AAA,1,1,0.0002003400488829719,1.0,0.00034528968106579966,6.0,6.0,100.0,Low Risk
IND110052AAA,1,2,0.0,0.0,0.00020856910162906945,7.0,6.0,85.7,Low Risk
IND515591AAA,3,2,0.002787750680211166,0.3333333333333333,0.0008241623425500012,7.0,6.0,85.7,Low Risk
IND505001AAA,0,2,0.0,0.0,0.00012114567835132603,7.0,6.0,85.7,Low Risk
IND389151AAA,2,2,0.0004021920981348719,0.0,0.0004266113560565365,9.0,6.0,66.7,Low Risk
IND683565AAA,2,2,0.00039916809739701573,1.0,0.00046546305194531074,8.0,6.0,75.0,Low Risk
IND403702AAA,1,2,0.001241403552552811,0.6666666666666666,0.0002609999859173108,7.0,6.0,85.7,Low Risk
IND321001AAB,1,2,0.0006004531465105677,0.6666666666666666,0.0003789879414847485,8.0,6.0,75.0,Low Risk
IND574221AAA,1,1,0.0007979581947017995,0.0,0.0004282266248920923,6.0,6.0,100.0,Low Risk
IND571114AAA,1,1,0.0,1.0,0.00015122546027734752,6.0,6.0,100.0,Low Risk
IND263645AAA,2,2,0.0012001502928366714,0.0,0.00045643655388345647,9.0,6.0,66.7,Low Risk
IND571213AAA,1,2,3.4020008300882024e-06,0.3333333333333333,0.00022412632918316207,7.0,6.0,85.7,Low Risk
IND246174AAA,3,2,0.0008040061961775119,0.3333333333333333,0.0008457591743511202,7.0,6.0,85.7,Low Risk
IND606801AAB,2,2,0.00039916809739701573,0.0,0.000331944519531981,10.0,6.0,60.0,Low Risk
IND685514AAA,3,2,5.6700013834803375e-06,0.3333333333333333,0.0009835725700438511,8.0,6.0,75.0,Low Risk
IND414502AAA,2,1,0.0011982602923755112,0.0,0.0004991394944215728,6.0,6.0,100.0,Low Risk
IND621802AAA,1,3,4.914001199016292e-06,0.3333333333333333,0.0007101421197548373,8.0,6.0,75.0,Low Risk
IND625516AAA,3,2,1.0206002490264607e-05,0.3333333333333333,0.0009662192288071206,7.0,6.0,85.7,Low Risk
IND631003AAA,1,1,0.0,1.0,0.00013119522332069274,6.0,6.0,100.0,Low Risk
IND263002AAA,2,2,0.0012020402932978315,0.0,0.000394568096471082,9.0,6.0,66.7,Low Risk
IND591201AAA,2,2,0.001999998487999631,0.0,0.0006084829237416058,10.0,6.0,60.0,Low Risk
IND824101AAA,1,2,0.0003999240975814798,0.0,0.000346683384914485,7.0,5.0,71.4,Low Risk
IND480886AAA,1,2,0.0002003400488829719,0.6666666666666666,0.0003299654161899198,7.0,5.0,71.4,Low Risk
IND733128AAA,1,2,6.804001660176405e-06,0.3333333333333333,0.0004012364321490177,6.0,5.0,83.3,Low Risk
IND126116AAA,1,1,0.0,1.0,0.0002564588783648806,5.0,5.0,100.0,Low Risk
IND756032AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND743270AAA,1,1,0.00039916809739701584,1.0,0.00037871628983536217,5.0,5.0,100.0,Low Risk
IND757037AAA,3,3,1.51200036892809e-06,1.0,0.0010141592165128753,10.0,5.0,50.0,Low Risk
IND784168AAB,2,3,0.0013993563414429473,0.16666666666666666,0.000460024231069789,7.0,5.0,71.4,Low Risk
IND126102AAA,2,3,0.0012001502928366714,0.3333333333333333,0.000462884740834204,7.0,5.0,71.4,Low Risk
IND431122AAA,2,2,0.0012020402932978315,0.0,0.00038013112771352316,6.0,5.0,83.3,Low Risk
IND124507AAA,3,3,0.0008002261952551916,0.0,0.0010492108784008237,8.0,5.0,62.5,Low Risk
IND798601AAA,1,1,0.0,0.0,0.0007771001896771602,5.0,5.0,100.0,Low Risk
IND121004AAA,2,2,0.0,0.0,0.00042458790908916357,6.0,5.0,83.3,Low Risk
IND786184AAA,1,2,0.0,1.0,0.00032428821913273544,7.0,5.0,71.4,Low Risk
IND462011AAA,2,2,0.0,0.0,0.0005582768013207379,8.0,5.0,62.5,Low Risk
IND802213AAB,1,1,0.0007998481951629596,0.0,0.00041490082234528144,5.0,5.0,100.0,Low Risk
IND814101AAB,2,2,0.0007998481951629596,0.0,0.0005490305588865915,7.0,5.0,71.4,Low Risk
IND431127AAA,2,2,0.0012001502928366714,0.0,0.00044435486586265886,6.0,5.0,83.3,Low Risk
IND470117AAA,2,1,5.670001383480337e-07,0.6666666666666666,0.00036543245957695197,5.0,5.0,100.0,Low Risk
IND783370AAC,2,2,0.0031888087780693416,0.0,0.0005704732872237958,8.0,5.0,62.5,Low Risk
IND142401AAA,2,1,0.0,1.0,0.0005121085044941745,5.0,5.0,100.0,Low Risk
IND000000AAS,2,2,0.003190698778530502,0.0,0.0005284598831361455,8.0,5.0,62.5,Low Risk
IND854334AAA,3,6,0.0014009313418272475,0.5,0.00033529323148147414,15.0,5.0,33.3,Low Risk
IND670645AAB,2,1,0.0004003020976737118,1.0,0.0005150536533768252,5.0,5.0,100.0,Low Risk
IND201301AAL,3,4,0.00040597209905719213,0.0,0.0011761182372587522,14.0,5.0,35.7,Low Risk
IND636352AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND625531AAA,2,2,3.780000922320225e-07,0.0,0.0001879001545352383,6.0,5.0,83.3,Low Risk
IND207001AAA,1,1,0.0008006041953474236,0.0,0.00031167483198985826,5.0,5.0,100.0,Low Risk
IND201007AAB,1,5,0.0021363557212707718,0.6666666666666666,0.0008144162558277755,16.0,5.0,31.2,Low Risk
IND176048AAA,2,2,0.0004003020976737118,0.0,0.00022412632918316207,7.0,5.0,71.4,Low Risk
IND147001AAB,4,4,0.0003993570974431318,0.0,0.0006302864961865657,13.0,5.0,38.5,Low Risk
IND722101AAA,1,1,0.0,1.0,0.0002710866921912011,5.0,5.0,100.0,Low Risk
IND486661AAA,1,1,0.001225728299077705,0.0,0.0007038384349575143,5.0,5.0,100.0,Low Risk
IND231225AAB,2,2,3.02400073785618e-06,0.0,0.00031167483198985826,7.0,5.0,71.4,Low Risk
IND231217AAA,2,2,1.8900004611601125e-06,0.0,0.00022412632918316207,7.0,5.0,71.4,Low Risk
IND486886AAA,2,2,3.4020008300882024e-06,0.0,0.00038609768254056114,7.0,5.0,71.4,Low Risk
IND500010AAA,6,5,0.001997730487446239,0.3333333333333333,0.0012345560943501925,9.0,5.0,55.6,Low Risk
IND431107AAB,1,1,0.0011963702919143512,0.0,0.0005454308701081148,5.0,5.0,100.0,Low Risk
IND232101AAB,2,2,0.004023432981717648,0.3333333333333333,0.0009933998982663262,6.0,5.0,83.3,Low Risk
IND500008AAD,0,2,0.0,0.0,0.00012114567835132603,6.0,5.0,83.3,Low Risk
IND636705AAB,2,2,0.00039954609748924777,0.3333333333333333,0.0003509487814557437,8.0,5.0,62.5,Low Risk
IND207302AAA,1,1,0.0011997722927444394,0.0,0.00038609768254056114,5.0,5.0,100.0,Low Risk
IND623704AAA,1,1,2.1168005164993258e-05,0.0,0.0005129727167335645,5.0,5.0,100.0,Low Risk
IND486771AAA,3,1,0.001227618299538865,0.5,0.0006849934483892486,5.0,5.0,100.0,Low Risk
IND203001AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND204215AAA,1,1,0.0004006800977659438,0.0,0.00022412632918316207,5.0,5.0,100.0,Low Risk
IND209801AAA,1,1,0.0,0.0,0.0003588333720304425,5.0,5.0,100.0,Low Risk
IND608001AAA,1,1,0.0027964446823325025,0.0,0.000388646479132197,5.0,5.0,100.0,Low Risk
IND208017AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND626607AAB,1,1,2.1168005164993258e-05,0.0,0.0005572368705914964,5.0,5.0,100.0,Low Risk
IND712410AAC,1,1,0.0012016622932055994,0.0,0.0004824179204647697,5.0,5.0,100.0,Low Risk
IND174103AAA,3,1,0.0005983741460032916,0.0,0.000662364997022658,5.0,5.0,100.0,Low Risk
IND151505AAA,1,1,0.0007998481951629596,0.0,0.0004872210056113425,5.0,5.0,100.0,Low Risk
IND700088AAA,4,3,0.0,0.0,0.0013279384970390608,7.0,5.0,71.4,Low Risk
IND476111AAA,2,2,0.0012005282929289033,0.5,0.0007171487331793144,6.0,5.0,83.3,Low Risk
IND181152AAA,3,1,0.0001999620487907399,1.0,0.0005773144729403584,5.0,5.0,100.0,Low Risk
IND686513AAA,2,2,0.0,1.0,0.0002776936259260105,6.0,5.0,83.3,Low Risk
IND688524AAA,0,2,0.0,0.0,0.00012114567835132603,6.0,5.0,83.3,Low Risk
IND581343AAC,1,1,0.0,1.0,0.0003420186246090274,5.0,5.0,100.0,Low Risk
IND591302AAB,3,4,0.00039916809739701573,1.0,0.0010569133667327232,10.0,5.0,50.0,Low Risk
IND600119AAA,3,2,0.00039954609748924777,0.0,0.001029738851756481,7.0,5.0,71.4,Low Risk
IND263139AAA,1,1,0.0,0.0,0.0003344330886399914,5.0,5.0,100.0,Low Risk
IND246444AAB,2,2,0.0004021920981348719,1.0,0.000838451726094373,6.0,5.0,83.3,Low Risk
IND501401AAC,4,2,0.00039954609748924777,0.3333333333333333,0.0004925105762275906,9.0,5.0,55.6,Low Risk
IND413304AAA,2,2,0.0015993183902336871,0.3333333333333333,0.000653340556576829,9.0,5.0,55.6,Low Risk
IND502313AAA,1,1,0.0015944043890346708,0.0,0.0006337025889011929,5.0,5.0,100.0,Low Risk
IND333031AAA,2,1,0.0012001502928366714,0.3333333333333333,0.000640664766816323,5.0,5.0,100.0,Low Risk
IND311301AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND577101AAA,4,4,0.001597050389680295,0.3333333333333333,0.0014490224170578038,8.0,5.0,62.5,Low Risk
IND281401AAA,0,2,0.0,1.0,0.00012114567835132603,8.0,5.0,62.5,Low Risk
IND277201AAA,1,1,0.0008130781983910803,0.0,0.0005271039535455403,5.0,5.0,100.0,Low Risk
IND321606AAA,2,2,0.0005996971463261036,0.3333333333333333,0.000547914658044142,7.0,5.0,71.4,Low Risk
IND305802AAA,2,2,0.0016019643908793113,0.0,0.0007825956799975531,6.0,5.0,83.3,Low Risk
IND504208AAB,3,2,0.0012020402932978315,0.8333333333333334,0.0005774947850148048,6.0,5.0,83.3,Low Risk
IND581400AAB,3,2,0.0002003400488829719,0.6666666666666666,0.00047192384255486075,12.0,5.0,41.7,Low Risk
IND301019AAA,0,2,0.0,1.0,0.00012114567835132603,7.0,5.0,71.4,Low Risk
IND575004AAB,8,9,0.013020071927247284,0.07692307692307693,0.0015923505739012086,21.0,5.0,23.8,Low Risk
IND277303AAC,1,1,1.4742003597048876e-05,0.0,0.0004187139355923692,5.0,5.0,100.0,Low Risk
IND274304AAA,2,1,2.457000599508146e-06,0.0,0.00047808086178269466,5.0,5.0,100.0,Low Risk
IND574202AAA,1,1,0.0008017381956241196,0.0,0.000282338114791626,5.0,5.0,100.0,Low Risk
IND505209AAA,2,2,0.00040105809785817586,1.0,0.0008550434721365354,8.0,5.0,62.5,Low Risk
IND508377AAB,2,2,0.0011963702919143512,0.0,0.0008909217137786369,6.0,5.0,83.3,Low Risk
IND342601AAA,1,2,0.0,0.6666666666666666,0.0003029907028643999,8.0,5.0,62.5,Low Risk
IND362225AAA,1,1,0.0,1.0,0.0005172172949891049,5.0,5.0,100.0,Low Risk
IND362220AAA,2,2,4.158001014552247e-06,0.6666666666666666,0.0008421457179548971,7.0,5.0,71.4,Low Risk
IND764001AAC,2,2,0.0016004523905103832,0.3333333333333333,0.0006460898057706726,6.0,5.0,83.3,Low Risk
IND341001AAC,2,2,0.005154031257583626,0.3333333333333333,0.0006857216950956263,6.0,5.0,83.3,Low Risk
IND345021AAA,2,2,0.0,1.0,0.0002648002465274646,6.0,5.0,83.3,Low Risk
IND342902AAA,2,1,0.0013889613389065666,0.3333333333333333,0.00042533865741857155,5.0,5.0,100.0,Low Risk
IND505325AAA,1,1,0.00019958404869850786,0.0,0.0002991103893811013,5.0,5.0,100.0,Low Risk
IND509103AAC,2,1,0.0,1.0,0.0003932516697319366,5.0,5.0,100.0,Low Risk
IND390020AAA,4,3,0.0015996963903259192,0.0,0.0014365496808293775,7.0,5.0,71.4,Low Risk
IND365560AAA,1,1,0.0008043841962697438,0.0,0.0003202101903973846,5.0,5.0,100.0,Low Risk
IND380005AAA,2,3,0.0008017381956241196,1.0,0.0004222379428858844,8.0,5.0,62.5,Low Risk
IND442001AAA,0,1,0.0,0.0,0.00012114567835132603,5.0,5.0,100.0,Low Risk
IND444203AAA,2,1,0.0015944043890346708,0.6666666666666666,0.0010781518335296846,5.0,5.0,100.0,Low Risk
IND302022AAD,2,1,0.0,0.0,0.00032669078448263047,5.0,5.0,100.0,Low Risk
IND000000AFF,1,1,3.780000922320225e-07,0.0,0.00022412632918316207,2.0,0.0,0.0,Low Risk
IND811213AAA,2,2,1.8900004611601124e-07,0.6666666666666666,0.0002587202052328189,3.0,0.0,0.0,Low Risk
IND811201AAB,2,2,1.8900004611601124e-07,0.6666666666666666,0.000306917559648391,4.0,0.0,0.0,Low Risk
IND804452AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND811105AAA,2,2,0.0,1.0,0.0001626458647668555,2.0,0.0,0.0,Low Risk
IND828205AAA,1,0,0.0,0.0,0.00045295131817823397,0.0,0.0,0.0,Low Risk
IND826001AAC,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND827013AAA,3,3,0.0007998481951629596,0.6666666666666666,0.0006763715566753843,4.0,0.0,0.0,Low Risk
IND825102AAA,1,1,0.0,1.0,0.00026107178568422193,2.0,0.0,0.0,Low Risk
IND201001AAC,5,3,5.995264350545028e-05,1.0,0.0006821192247313477,3.0,0.0,0.0,Low Risk
IND125033AAA,3,3,0.0,0.8333333333333334,0.0003982165091079419,4.0,0.0,0.0,Low Risk
IND125005AAA,4,6,0.005316676597269064,0.14285714285714285,0.0008240073751642137,13.0,0.0,0.0,Low Risk
IND799008AAA,1,0,0.0,0.0,0.0003930901260208841,0.0,0.0,0.0,Low Risk
IND796321AAB,2,1,0.0,0.0,0.000802792977903005,2.0,0.0,0.0,Low Risk
IND431001AAA,2,0,0.0,0.0,0.0004577037262171949,0.0,0.0,0.0,Low Risk
IND461001AAA,2,1,0.0016072563921705595,0.0,0.0005935670763160488,1.0,0.0,0.0,Low Risk
IND389230AAB,1,0,0.0,0.0,0.0003445439453102611,0.0,0.0,0.0,Low Risk
IND385340AAB,2,1,0.0011963702919143512,0.3333333333333333,0.0005637737003243915,4.0,0.0,0.0,Low Risk
IND385320AAA,1,1,0.0,1.0,0.00022743998299020759,14.0,0.0,0.0,Low Risk
IND364710AAA,1,0,0.0,0.0,0.00038609768254056114,0.0,0.0,0.0,Low Risk
IND363001AAA,1,1,7.56000184464045e-07,0.0,0.00022412632918316207,10.0,0.0,0.0,Low Risk
IND387620AAB,1,1,0.0004018140980426399,0.0,0.0002627333325011039,1.0,0.0,0.0,Low Risk
IND382345AAA,2,0,0.0,0.0,0.00044885075768757055,0.0,0.0,0.0,Low Risk
IND505302AAB,2,2,0.0019965964871695428,0.0,0.0004337768460202294,7.0,0.0,0.0,Low Risk
IND854105AAB,2,3,0.0006027211470639598,0.3333333333333333,0.00031112291824331173,7.0,0.0,0.0,Low Risk
IND854105AAA,1,1,0.00020090704902131994,0.0,0.00043421678528942986,1.0,0.0,0.0,Low Risk
IND851204AAA,4,0,0.0,1.0,0.0007739519982116796,0.0,0.0,0.0,Low Risk
IND853204AAA,3,3,3.780000922320225e-07,0.3333333333333333,0.0006809562664942111,8.0,0.0,0.0,Low Risk
IND852131AAA,3,3,0.0002003400488829719,0.6666666666666666,0.00043001174673289687,7.0,0.0,0.0,Low Risk
IND852118A1B,4,1,0.00013262763236114228,1.0,0.0003254552943164389,1.0,0.0,0.0,Low Risk
IND424101AAA,1,1,2.6460006456241573e-06,0.0,0.00019665198929273042,1.0,0.0,0.0,Low Risk
IND423301AAB,1,0,0.0,0.0,0.00041235834801187744,0.0,0.0,0.0,Low Risk
IND364290AAA,1,1,0.0,0.0,0.0016201790001049159,1.0,0.0,0.0,Low Risk
IND364001AAA,1,0,0.0,0.0,0.000224126329183162,0.0,0.0,0.0,Low Risk
IND364270AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND363621AAB,1,0,0.0,0.0,0.0001675179047908939,0.0,0.0,0.0,Low Risk
IND363641AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND363520AAC,0,1,0.0,0.0,0.00012114567835132603,9.0,0.0,0.0,Low Risk
IND516360AAB,1,1,0.0012001502928366714,0.0,0.00045580629804512266,2.0,0.0,0.0,Low Risk
IND521201AAA,2,2,0.0012020402932978315,0.0,0.0004101935410958403,3.0,0.0,0.0,Low Risk
IND521105AAA,2,4,0.0012001502928366714,0.3333333333333333,0.0004699029134986952,7.0,0.0,0.0,Low Risk
IND395006AAA,2,2,0.0,0.0,0.0005473642617641651,3.0,0.0,0.0,Low Risk
IND395004AAB,2,2,0.0,0.0,0.0008499936535398478,4.0,0.0,0.0,Low Risk
IND506169AAB,1,1,0.0008043841962697438,0.0,0.0004145939807606098,1.0,0.0,0.0,Low Risk
IND506343AAA,1,1,0.0012054422941279196,0.0,0.00034511134600554637,2.0,0.0,0.0,Low Risk
IND515411AAA,1,1,0.0012020402932978315,0.0,0.0003936798174976448,2.0,0.0,0.0,Low Risk
IND509324AAA,2,2,0.0,1.0,0.0005513167088103855,5.0,0.0,0.0,Low Risk
IND370615AAB,2,1,0.0,1.0,0.0003056176783125473,3.0,0.0,0.0,Low Risk
IND380015AAB,2,0,0.0,0.0,0.0004464516564673349,0.0,0.0,0.0,Low Risk
IND504296AAA,1,3,0.00019939504865239185,0.8333333333333334,0.00022494566541757097,4.0,0.0,0.0,Low Risk
IND507167AAA,1,0,0.0,0.0,0.0003252070768359336,0.0,0.0,0.0,Low Risk
IND391110AAD,1,1,0.0,0.0,0.0003095467795057284,2.0,0.0,0.0,Low Risk
IND390018AAB,1,1,0.0,0.0,0.00044790383816599276,1.0,0.0,0.0,Low Risk
IND457661AAA,2,0,0.0,0.0,0.00048390717775250103,0.0,0.0,0.0,Low Risk
IND400072AAA,4,1,0.0,0.0,0.00047172086645151564,1.0,0.0,0.0,Low Risk
IND400072AAJ,6,1,0.0004018140980426399,0.0,0.0022976030386817935,1.0,0.0,0.0,Low Risk
IND396105AAA,1,1,0.0,0.0,0.0001445490846191203,1.0,0.0,0.0,Low Risk
IND396001AAA,1,1,6.426001567944382e-06,0.0,0.00043095680965415863,4.0,0.0,0.0,Low Risk
IND394221AAA,2,0,0.0,0.0,0.00040329751181768133,0.0,0.0,0.0,Low Risk
IND395010AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND403601AAA,2,2,0.0,0.0,0.0005898916040745531,4.0,0.0,0.0,Low Risk
IND403507AAB,1,1,0.0,0.0,0.00026587108611419264,1.0,0.0,0.0,Low Risk
IND516227AAA,1,1,0.0011963702919143512,0.0,0.0005530848736824397,2.0,0.0,0.0,Low Risk
IND516001AAA,1,1,0.0011982602923755112,0.0,0.0005083892967949708,2.0,0.0,0.0,Low Risk
IND360410AAA,1,1,7.938001936872472e-06,0.0,0.00042847920592969214,2.0,0.0,0.0,Low Risk
IND360370AAA,1,1,7.938001936872472e-06,0.0,0.0003618969959233011,1.0,0.0,0.0,Low Risk
IND360050AAA,1,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND360311AAA,1,1,3.780000922320225e-07,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
IND360003AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND345001AAA,1,2,0.0,1.0,0.00015848785694714602,3.0,0.0,0.0,Low Risk
IND344001AAA,2,3,0.0008017381956241196,0.6666666666666666,0.00023874294188380057,8.0,0.0,0.0,Low Risk
IND521165AAA,3,2,0.0,1.0,0.0011012104894946699,2.0,0.0,0.0,Low Risk
IND521001AAA,3,4,0.00039916809739701573,0.6666666666666666,0.0007582247579018143,7.0,0.0,0.0,Low Risk
IND521185AAA,3,3,0.0008002261952551916,0.0,0.0005165163324288196,5.0,0.0,0.0,Low Risk
IND520011AAA,1,2,0.0,0.0,0.00024343624593258179,5.0,0.0,0.0,Low Risk
IND518222AAA,2,2,0.0,1.0,0.0008507583863317293,5.0,0.0,0.0,Low Risk
IND360002AAB,2,0,0.0,0.0,0.0005176398752459013,0.0,0.0,0.0,Low Risk
IND361335AAA,2,1,1.1340002766960673e-06,0.3333333333333333,0.000399814021191871,1.0,0.0,0.0,Low Risk
IND518206AAA,2,3,0.00040105809785817586,0.6666666666666666,0.001828123257251216,5.0,0.0,0.0,Low Risk
IND531162AAA,3,0,0.0,0.0,0.00047879676866077297,0.0,0.0,0.0,Low Risk
IND321408AAB,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND321401AAB,2,0,0.0,1.0,0.00036167464181986855,0.0,0.0,0.0,Low Risk
IND341306AAA,1,1,0.005148361256200146,0.0,0.0007717518978073376,4.0,0.0,0.0,Low Risk
IND341030AAA,1,1,0.0,1.0,0.0004058056976298101,2.0,0.0,0.0,Low Risk
IND335701AAA,2,2,0.0015962943894958306,0.0,0.0007948074627751889,7.0,0.0,0.0,Low Risk
IND335804AAD,3,2,0.001600074390418151,0.3333333333333333,0.000790303310968997,8.0,0.0,0.0,Low Risk
IND335803AAA,2,2,0.0,1.0,0.0005380143938598165,7.0,0.0,0.0,Low Risk
IND530026AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND531036AAA,2,1,0.00039954609748924777,0.0,0.0004198363120347777,4.0,0.0,0.0,Low Risk
IND531001AAA,2,2,0.00040105809785817586,1.0,0.00030191347805935714,5.0,0.0,0.0,Low Risk
IND524201AAA,3,3,0.0007979581947017995,1.0,0.00101982432073216,15.0,0.0,0.0,Low Risk
IND334803AAA,2,1,0.00039916809739701573,0.3333333333333333,0.0005116567172116478,2.0,0.0,0.0,Low Risk
IND333504AAA,1,0,0.0,0.0,0.0005623720118888271,0.0,0.0,0.0,Low Risk
IND332709AAA,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND332713AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND334001AAC,1,2,0.004557925112133727,0.3333333333333333,0.0003038907571749824,5.0,0.0,0.0,Low Risk
IND560099AAA,2,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND560027AAA,0,2,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND534260AAC,2,2,0.0,0.0,0.00042239156382766597,4.0,0.0,0.0,Low Risk
IND533262AAA,4,4,0.0007975801946095674,1.0,0.0010784827537460503,12.0,0.0,0.0,Low Risk
IND533242AAA,2,1,0.0,1.0,0.0006324774452182368,2.0,0.0,0.0,Low Risk
IND562125AAA,1,0,0.0,0.0,0.000224126329183162,0.0,0.0,0.0,Low Risk
IND560099AAH,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND560099AAG,0,2,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND683511AAB,1,0,0.0,0.0,0.0001897621011977879,0.0,0.0,0.0,Low Risk
IND635001AAA,2,2,0.0004006800977659438,0.6666666666666666,0.0003441834247964875,7.0,0.0,0.0,Low Risk
IND311302AAA,1,0,0.0,0.0,0.0007614293213072882,0.0,0.0,0.0,Low Risk
IND344022AAB,1,3,0.0016019643908793113,0.6666666666666666,0.0002695130053937927,5.0,0.0,0.0,Low Risk
IND523201AAA,3,2,0.0011963702919143512,0.0,0.0007766980621621008,2.0,0.0,0.0,Low Risk
IND535591AAA,2,1,0.001600074390418151,0.0,0.0005007014259984898,3.0,0.0,0.0,Low Risk
IND531116AAA,1,2,0.0,1.0,0.00016836798031105357,4.0,0.0,0.0,Low Risk
IND322001AAC,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND530012AAC,0,2,0.0,1.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND403507AAA,2,2,0.0,0.0,0.0004895300639730135,2.0,0.0,0.0,Low Risk
IND506164AAA,1,0,0.0,0.0,0.0005238094972405017,0.0,0.0,0.0,Low Risk
IND505503AAA,1,1,0.00040257009822710396,0.0,0.0004736142708984768,1.0,0.0,0.0,Low Risk
IND505425AAA,3,2,0.002791152681041254,0.3,0.0011183998688231972,2.0,0.0,0.0,Low Risk
IND505326AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND505172AAA,1,0,0.0,0.0,0.00041927493843297724,0.0,0.0,0.0,Low Risk
IND396210AAA,1,0,0.0,0.0,0.0002714441770451478,0.0,0.0,0.0,Low Risk
IND396191AAB,0,2,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND401208AAA,2,0,0.0,0.0,0.00022822528568534363,0.0,0.0,0.0,Low Risk
IND421302AAH,5,0,0.0,0.0,0.0003396065073934973,0.0,0.0,0.0,Low Risk
